alpha_factor,nodes_size,seed,RMSE,Trunc_MSE,Trunc_MAE,Accuracy,F1,Time,NoTears,Is_DAG
2.5,10,49,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38648659992031753,-0.0,1
2.5,15,40,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38729600002989173,-0.0,1
2.5,15,41,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38167829997837543,-0.0,1
2.5,15,42,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3779436000622809,-0.0,1
2.5,15,43,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3818546000402421,-0.0,1
2.5,15,44,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3826091999653727,-0.0,1
2.5,15,45,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38319989992305636,-0.0,1
2.5,15,46,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.42941059987060726,-0.0,1
2.5,15,47,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3923446999397129,-0.0,1
2.5,15,48,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3812504999805242,-0.0,1
2.5,15,49,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38237470015883446,-0.0,1
2.5,20,40,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3851739000529051,-0.0,1
2.5,20,41,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3985905998852104,-0.0,1
2.5,20,42,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3786528999917209,-0.0,1
2.5,20,43,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3820369001477957,-0.0,1
2.5,20,44,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.41176570020616055,-0.0,1
2.5,20,45,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3903820998966694,-0.0,1
2.5,20,46,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3795717000029981,-0.0,1
2.5,20,47,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3807616999838501,-0.0,1
2.5,20,48,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38178039994090796,-0.0,1
2.5,20,49,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.39389829989522696,-0.0,1
2.75,7,40,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3838138000573963,-0.0,1
2.75,7,41,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38512789993546903,-0.0,1
2.75,7,42,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4032809000927955,-0.0,1
2.75,7,43,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4242814998142421,-0.0,1
2.75,7,44,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3978730000089854,-0.0,1
2.75,7,45,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3878277000039816,-0.0,1
2.75,7,46,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.39125139988027513,-0.0,1
2.75,7,47,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.37728290003724396,-0.0,1
2.75,7,48,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.35386149981059134,-0.0,1
2.75,7,49,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3494698000140488,-0.0,1
2.75,10,40,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3495036999229342,-0.0,1
2.75,10,41,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3422586000524461,-0.0,1
2.75,10,42,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3465933999978006,-0.0,1
2.75,10,43,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3692105000372976,-0.0,1
2.75,10,44,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3552954001352191,-0.0,1
2.75,10,45,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3429651998449117,-0.0,1
2.75,10,46,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.34219060000032187,-0.0,1
2.75,10,47,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.34759139991365373,-0.0,1
2.75,10,48,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4508919999934733,-0.0,1
2.75,10,49,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.39305560011416674,-0.0,1
2.75,15,40,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.360544899944216,-0.0,1
2.75,15,41,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3716051001101732,-0.0,1
2.75,15,42,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.47072779992595315,-0.0,1
2.75,15,43,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4977983001153916,-0.0,1
2.75,15,44,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.5204311998095363,-0.0,1
2.75,15,45,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.5660423999652267,-0.0,1
2.75,15,46,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.48187030013650656,-0.0,1
2.75,15,47,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.44450580002740026,-0.0,1
2.75,15,48,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.44480579998344183,-0.0,1
2.75,15,49,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4345912002027035,-0.0,1
2.75,20,40,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4442624000366777,-0.0,1
2.75,20,41,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.47678010002709925,-0.0,1
2.75,20,42,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4550697000231594,-0.0,1
2.75,20,43,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4351570999715477,-0.0,1
2.75,20,44,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.43843229999765754,-0.0,1
2.75,20,45,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4333420000039041,-0.0,1
2.75,20,46,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4249603000935167,-0.0,1
2.75,20,47,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4313397000078112,-0.0,1
2.75,20,48,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.42631969996728003,-0.0,1
2.75,20,49,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4368072999641299,-0.0,1
3.0,7,40,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4810365999583155,-0.0,1
3.0,7,41,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4623275001067668,-0.0,1
3.0,7,42,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4511549000162631,-0.0,1
3.0,7,43,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4498876000288874,-0.0,1
3.0,7,44,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.45094299991615117,-0.0,1
3.0,7,45,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4312171000055969,-0.0,1
3.0,7,46,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.42896110005676746,-0.0,1
3.0,7,47,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4309132001362741,-0.0,1
3.0,7,48,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.46529159997589886,-0.0,1
3.0,7,49,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.44323690002784133,-0.0,1
3.0,10,40,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.43491730000823736,-0.0,1
3.0,10,41,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4698169999755919,-0.0,1
3.0,10,42,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4519124000798911,-0.0,1
3.0,10,43,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.44173879991285503,-0.0,1
3.0,10,44,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.43753919983282685,-0.0,1
3.0,10,45,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.39752999995835125,-0.0,1
3.0,10,46,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3806336000561714,-0.0,1
3.0,10,47,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4178245000075549,-0.0,1
3.0,10,48,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.40640070009976625,-0.0,1
3.0,10,49,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.43857580004259944,-0.0,1
3.0,15,40,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4454006999731064,-0.0,1
3.0,15,41,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.41343139996752143,-0.0,1
3.0,15,42,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.41077059996314347,-0.0,1
3.0,15,43,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.43421269999817014,-0.0,1
3.0,15,44,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.39178219996392727,-0.0,1
3.0,15,45,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4185469001531601,-0.0,1
3.0,15,46,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3920806001406163,-0.0,1
3.0,15,47,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.386456600157544,-0.0,1
3.0,15,48,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3849633999634534,-0.0,1
3.0,15,49,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.382800699910149,-0.0,1
3.0,20,40,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38856270001269877,-0.0,1
3.0,20,41,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38301569991745055,-0.0,1
3.0,20,42,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3922437001019716,-0.0,1
3.0,20,43,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38864900008775294,-0.0,1
3.0,20,44,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3868373001459986,-0.0,1
3.0,20,45,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38148600002750754,-0.0,1
3.0,20,46,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3838140999432653,-0.0,1
3.0,20,47,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38010310009121895,-0.0,1
3.0,20,48,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.37449139985255897,-0.0,1
3.0,20,49,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3779207000043243,-0.0,1
3.25,7,40,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.379097199998796,-0.0,1
3.25,7,41,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.41263479995541275,-0.0,1
3.25,7,42,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38904520007781684,-0.0,1
3.25,7,43,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.384089499944821,-0.0,1
3.25,7,44,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38361939997412264,-0.0,1
3.25,7,45,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.39086599997244775,-0.0,1
3.25,7,46,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3855002000927925,-0.0,1
3.25,7,47,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.39078280003741384,-0.0,1
3.25,7,48,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.39727830002084374,-0.0,1
3.25,7,49,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4199314001016319,-0.0,1
3.25,10,40,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4248856999911368,-0.0,1
3.25,10,41,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3989450999069959,-0.0,1
3.25,10,42,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3838935000821948,-0.0,1
3.25,10,43,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38516509998589754,-0.0,1
3.25,10,44,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3838603999465704,-0.0,1
3.25,10,45,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3782550999894738,-0.0,1
3.25,10,46,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3833687000442296,-0.0,1
3.25,10,47,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38478439999744296,-0.0,1
3.25,10,48,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3774178000167012,-0.0,1
3.25,10,49,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4046691998373717,-0.0,1
3.25,15,40,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3976801000535488,-0.0,1
3.25,15,41,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3806429000105709,-0.0,1
3.25,15,42,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3827887000516057,-0.0,1
3.25,15,43,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38706049998290837,-0.0,1
3.25,15,44,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.41343670012429357,-0.0,1
3.25,15,45,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.40300159994512796,-0.0,1
3.25,15,46,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3840711999218911,-0.0,1
3.25,15,47,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38814599998295307,-0.0,1
3.25,15,48,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3991052999626845,-0.0,1
3.25,15,49,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3988596999552101,-0.0,1
3.25,20,40,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38803399982862175,-0.0,1
3.25,20,41,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38000130001455545,-0.0,1
3.25,20,42,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38372020004317164,-0.0,1
3.25,20,43,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3792187999933958,-0.0,1
3.25,20,44,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3844710001721978,-0.0,1
3.25,20,45,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3786384998820722,-0.0,1
3.25,20,46,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3837912001181394,-0.0,1
3.25,20,47,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.381309499964118,-0.0,1
3.25,20,48,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4187996000982821,-0.0,1
3.25,20,49,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38267769990488887,-0.0,1
3.5,7,40,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38044929993338883,-0.0,1
3.5,7,41,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38790079997852445,-0.0,1
3.5,7,42,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3802055998239666,-0.0,1
3.5,7,43,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3835902998689562,-0.0,1
3.5,7,44,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38015169999562204,-0.0,1
3.5,7,45,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.37820539996027946,-0.0,1
3.5,7,46,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38868830003775656,-0.0,1
3.5,7,47,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3831299999728799,-0.0,1
3.5,7,48,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.39198930002748966,-0.0,1
3.5,7,49,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.393105800030753,-0.0,1
3.5,10,40,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38451749994419515,-0.0,1
3.5,10,41,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4195999000221491,-0.0,1
3.5,10,42,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3852497001644224,-0.0,1
3.5,10,43,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3855943998787552,-0.0,1
3.5,10,44,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38249049987643957,-0.0,1
3.5,10,45,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3784272999037057,-0.0,1
3.5,10,46,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.37323669996112585,-0.0,1
3.5,10,47,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3803020000923425,-0.0,1
3.5,10,48,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3794845000375062,-0.0,1
3.5,10,49,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.37974900007247925,-0.0,1
3.5,15,40,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.37493339995853603,-0.0,1
3.5,15,41,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.37394690001383424,-0.0,1
3.5,15,42,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38342400011606514,-0.0,1
3.5,15,43,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.37955630011856556,-0.0,1
3.5,15,44,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38355110003612936,-0.0,1
3.5,15,45,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4247514000162482,-0.0,1
3.5,15,46,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.39196730009280145,-0.0,1
3.5,15,47,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38267359999008477,-0.0,1
3.5,15,48,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3844232999254018,-0.0,1
3.5,15,49,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3772372999228537,-0.0,1
3.5,20,40,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.375537300016731,-0.0,1
3.5,20,41,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.37271340005099773,-0.0,1
3.5,20,42,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.37244060006923974,-0.0,1
3.5,20,43,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3770608000922948,-0.0,1
3.5,20,44,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38533219997771084,-0.0,1
3.5,20,45,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4127848001662642,-0.0,1
3.5,20,46,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.39342259988188744,-0.0,1
3.5,20,47,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.376472300151363,-0.0,1
3.5,20,48,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38385279988870025,-0.0,1
3.5,20,49,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38463660003617406,-0.0,1
3.75,7,40,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.37578719994053245,-0.0,1
3.75,7,41,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.42312609986402094,-0.0,1
3.75,7,42,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3842864998150617,-0.0,1
3.75,7,43,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3828592000063509,-0.0,1
3.75,7,44,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4109345998149365,-0.0,1
3.75,7,45,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.4211126998998225,-0.0,1
3.75,7,46,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.40701849991455674,-0.0,1
3.75,7,47,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.38644209993071854,-0.0,1
3.75,7,48,0.31041156426922656,0.02553416489649806,0.15846750466288637,0.9999999988888888,0.9999999975,0.3997295000590384,-0.0,1
